en	meaning_en	target_lang	translation	gender	ui_lang	trick_text_en	trick_text_translated	status
anyone	individual; person; any person whatsoever; unspecified person	it	qualcuno	m	en			empty
anyone	individual; person; any person whatsoever; unspecified person	it	qualcuno	m	es			empty
anyone	individual; person; any person whatsoever; unspecified person	it	qualcuno	m	fr			empty
anyone	individual; person; any person whatsoever; unspecified person	it	qualcuno	m	hi			empty
anyone	individual; person; any person whatsoever; unspecified person	it	qualcuno	m	it			empty
anyone	individual; person; any person whatsoever; unspecified person	it	qualcuno	m	ja			empty
anyone	individual; person; any person whatsoever; unspecified person	it	qualcuno	m	pt			empty
anyone	individual; person; any person whatsoever; unspecified person	it	qualcuno	m	ru			empty
anyone	individual; person; any person whatsoever; unspecified person	it	qualcuno	m	zh			empty
anyone	individual; person; any person whatsoever; unspecified person	pt	qualquer pessoa	f	ar			empty
anyone	individual; person; any person whatsoever; unspecified person	pt	qualquer pessoa	f	de			empty
anyone	individual; person; any person whatsoever; unspecified person	pt	qualquer pessoa	f	en			empty
anyone	individual; person; any person whatsoever; unspecified person	pt	qualquer pessoa	f	es			empty
anyone	individual; person; any person whatsoever; unspecified person	pt	qualquer pessoa	f	fr			empty
anyone	individual; person; any person whatsoever; unspecified person	pt	qualquer pessoa	f	hi			empty
anyone	individual; person; any person whatsoever; unspecified person	pt	qualquer pessoa	f	it			empty
anyone	individual; person; any person whatsoever; unspecified person	pt	qualquer pessoa	f	ja			empty
anyone	individual; person; any person whatsoever; unspecified person	pt	qualquer pessoa	f	pt			empty
anyone	individual; person; any person whatsoever; unspecified person	pt	qualquer pessoa	f	ru			empty
anyone	individual; person; any person whatsoever; unspecified person	pt	qualquer pessoa	f	zh			empty
anyone	individual; person; any person whatsoever; unspecified person	ru	любой	m	ar			empty
anyone	individual; person; any person whatsoever; unspecified person	ru	любой	m	de			empty
anyone	individual; person; any person whatsoever; unspecified person	ru	любой	m	en			empty
anyone	individual; person; any person whatsoever; unspecified person	ru	любой	m	es			empty
anyone	individual; person; any person whatsoever; unspecified person	ru	любой	m	fr			empty
anyone	individual; person; any person whatsoever; unspecified person	ru	любой	m	hi			empty
anyone	individual; person; any person whatsoever; unspecified person	ru	любой	m	it			empty
anyone	individual; person; any person whatsoever; unspecified person	ru	любой	m	ja			empty
anyone	individual; person; any person whatsoever; unspecified person	ru	любой	m	pt			empty
anyone	individual; person; any person whatsoever; unspecified person	ru	любой	m	ru			empty
anyone	individual; person; any person whatsoever; unspecified person	ru	любой	m	zh			empty
anything	object; matter; any object or matter whatever	ar	أي شيء	m	ar			empty
anything	object; matter; any object or matter whatever	ar	أي شيء	m	de			empty
anything	object; matter; any object or matter whatever	ar	أي شيء	m	en			empty
anything	object; matter; any object or matter whatever	ar	أي شيء	m	es			empty
anything	object; matter; any object or matter whatever	ar	أي شيء	m	fr			empty
anything	object; matter; any object or matter whatever	ar	أي شيء	m	hi			empty
anything	object; matter; any object or matter whatever	ar	أي شيء	m	it			empty
anything	object; matter; any object or matter whatever	ar	أي شيء	m	ja			empty
anything	object; matter; any object or matter whatever	ar	أي شيء	m	pt			empty
anything	object; matter; any object or matter whatever	ar	أي شيء	m	ru			empty
anything	object; matter; any object or matter whatever	ar	أي شيء	m	zh			empty
anything	object; matter; any object or matter whatever	de	Etwas	n	ar			empty
anything	object; matter; any object or matter whatever	de	Etwas	n	de			empty
anything	object; matter; any object or matter whatever	de	Etwas	n	en			empty
anything	object; matter; any object or matter whatever	de	Etwas	n	es			empty
anything	object; matter; any object or matter whatever	de	Etwas	n	fr			empty
anything	object; matter; any object or matter whatever	de	Etwas	n	hi			empty
anything	object; matter; any object or matter whatever	de	Etwas	n	it			empty
anything	object; matter; any object or matter whatever	de	Etwas	n	ja			empty
anything	object; matter; any object or matter whatever	de	Etwas	n	pt			empty
anything	object; matter; any object or matter whatever	de	Etwas	n	ru			empty
anything	object; matter; any object or matter whatever	de	Etwas	n	zh			empty
anything	object; matter; any object or matter whatever	es	cualquier cosa	f	ar			empty
anything	object; matter; any object or matter whatever	es	cualquier cosa	f	de			empty
anything	object; matter; any object or matter whatever	es	cualquier cosa	f	en			empty
anything	object; matter; any object or matter whatever	es	cualquier cosa	f	es			empty
anything	object; matter; any object or matter whatever	es	cualquier cosa	f	fr			empty
anything	object; matter; any object or matter whatever	es	cualquier cosa	f	hi			empty
anything	object; matter; any object or matter whatever	es	cualquier cosa	f	it			empty
anything	object; matter; any object or matter whatever	es	cualquier cosa	f	ja			empty
anything	object; matter; any object or matter whatever	es	cualquier cosa	f	pt			empty
anything	object; matter; any object or matter whatever	es	cualquier cosa	f	ru			empty
anything	object; matter; any object or matter whatever	es	cualquier cosa	f	zh			empty
anything	object; matter; any object or matter whatever	fr	n'importe quoi	m	ar			empty
anything	object; matter; any object or matter whatever	fr	n'importe quoi	m	de			empty
anything	object; matter; any object or matter whatever	fr	n'importe quoi	m	en			empty
anything	object; matter; any object or matter whatever	fr	n'importe quoi	m	es			empty
anything	object; matter; any object or matter whatever	fr	n'importe quoi	m	fr			empty
anything	object; matter; any object or matter whatever	fr	n'importe quoi	m	hi			empty
anything	object; matter; any object or matter whatever	fr	n'importe quoi	m	it			empty
anything	object; matter; any object or matter whatever	fr	n'importe quoi	m	ja			empty
anything	object; matter; any object or matter whatever	fr	n'importe quoi	m	pt			empty
anything	object; matter; any object or matter whatever	fr	n'importe quoi	m	ru			empty
anything	object; matter; any object or matter whatever	fr	n'importe quoi	m	zh			empty
anything	object; matter; any object or matter whatever	hi	कुछ भी	m	ar			empty
anything	object; matter; any object or matter whatever	hi	कुछ भी	m	de			empty
anything	object; matter; any object or matter whatever	hi	कुछ भी	m	en			empty
anything	object; matter; any object or matter whatever	hi	कुछ भी	m	es			empty
anything	object; matter; any object or matter whatever	hi	कुछ भी	m	fr			empty
anything	object; matter; any object or matter whatever	hi	कुछ भी	m	hi			empty
anything	object; matter; any object or matter whatever	hi	कुछ भी	m	it			empty
anything	object; matter; any object or matter whatever	hi	कुछ भी	m	ja			empty
anything	object; matter; any object or matter whatever	hi	कुछ भी	m	pt			empty
anything	object; matter; any object or matter whatever	hi	कुछ भी	m	ru			empty
anything	object; matter; any object or matter whatever	hi	कुछ भी	m	zh			empty
anything	object; matter; any object or matter whatever	it	qualcosa	f	ar			empty
anything	object; matter; any object or matter whatever	it	qualcosa	f	de			empty
anything	object; matter; any object or matter whatever	it	qualcosa	f	en			empty
anything	object; matter; any object or matter whatever	it	qualcosa	f	es			empty
anything	object; matter; any object or matter whatever	it	qualcosa	f	fr			empty
anything	object; matter; any object or matter whatever	it	qualcosa	f	hi			empty
anything	object; matter; any object or matter whatever	it	qualcosa	f	it			empty
anything	object; matter; any object or matter whatever	it	qualcosa	f	ja			empty
anything	object; matter; any object or matter whatever	it	qualcosa	f	pt			empty
anything	object; matter; any object or matter whatever	it	qualcosa	f	ru			empty
anything	object; matter; any object or matter whatever	it	qualcosa	f	zh			empty
anything	object; matter; any object or matter whatever	pt	qualquer coisa	f	ar			empty
anything	object; matter; any object or matter whatever	pt	qualquer coisa	f	de			empty
anything	object; matter; any object or matter whatever	pt	qualquer coisa	f	en			empty
anything	object; matter; any object or matter whatever	pt	qualquer coisa	f	es			empty
anything	object; matter; any object or matter whatever	pt	qualquer coisa	f	fr			empty
anything	object; matter; any object or matter whatever	pt	qualquer coisa	f	hi			empty
anything	object; matter; any object or matter whatever	pt	qualquer coisa	f	it			empty
anything	object; matter; any object or matter whatever	pt	qualquer coisa	f	ja			empty
anything	object; matter; any object or matter whatever	pt	qualquer coisa	f	pt			empty
anything	object; matter; any object or matter whatever	pt	qualquer coisa	f	ru			empty
anything	object; matter; any object or matter whatever	pt	qualquer coisa	f	zh			empty
anything	object; matter; any object or matter whatever	ru	что-нибудь	n	ar			empty
anything	object; matter; any object or matter whatever	ru	что-нибудь	n	de			empty
anything	object; matter; any object or matter whatever	ru	что-нибудь	n	en			empty
anything	object; matter; any object or matter whatever	ru	что-нибудь	n	es			empty
anything	object; matter; any object or matter whatever	ru	что-нибудь	n	fr			empty
anything	object; matter; any object or matter whatever	ru	что-нибудь	n	hi			empty
anything	object; matter; any object or matter whatever	ru	что-нибудь	n	it			empty
anything	object; matter; any object or matter whatever	ru	что-нибудь	n	ja			empty
anything	object; matter; any object or matter whatever	ru	что-нибудь	n	pt			empty
anything	object; matter; any object or matter whatever	ru	что-нибудь	n	ru			empty
anything	object; matter; any object or matter whatever	ru	что-нибудь	n	zh			empty
anywhere	place; location; in or to any place	ar	مكان	m	ar			empty
anywhere	place; location; in or to any place	ar	مكان	m	de			empty
anywhere	place; location; in or to any place	ar	مكان	m	en			empty
anywhere	place; location; in or to any place	ar	مكان	m	es			empty
anywhere	place; location; in or to any place	ar	مكان	m	fr			empty
anywhere	place; location; in or to any place	ar	مكان	m	hi			empty
anywhere	place; location; in or to any place	ar	مكان	m	it			empty
anywhere	place; location; in or to any place	ar	مكان	m	ja			empty
anywhere	place; location; in or to any place	ar	مكان	m	pt			empty
anywhere	place; location; in or to any place	ar	مكان	m	ru			empty
anywhere	place; location; in or to any place	ar	مكان	m	zh			empty
anywhere	place; location; in or to any place	de	Ort	m	ar			empty
anywhere	place; location; in or to any place	de	Ort	m	de			empty
anywhere	place; location; in or to any place	de	Ort	m	en			empty
anywhere	place; location; in or to any place	de	Ort	m	es			empty
anywhere	place; location; in or to any place	de	Ort	m	fr			empty
anywhere	place; location; in or to any place	de	Ort	m	hi			empty
anywhere	place; location; in or to any place	de	Ort	m	it			empty
anywhere	place; location; in or to any place	de	Ort	m	ja			empty
anywhere	place; location; in or to any place	de	Ort	m	pt			empty
anywhere	place; location; in or to any place	de	Ort	m	ru			empty
anywhere	place; location; in or to any place	de	Ort	m	zh			empty
anywhere	place; location; in or to any place	es	lugar	m	ar			empty
anywhere	place; location; in or to any place	es	lugar	m	de			empty
anywhere	place; location; in or to any place	es	lugar	m	en			empty
anywhere	place; location; in or to any place	es	lugar	m	es			empty
anywhere	place; location; in or to any place	es	lugar	m	fr			empty
anywhere	place; location; in or to any place	es	lugar	m	hi			empty
