en	lang	translation	gender	meaning_translation
stage	pt	plataforma	f	
stage	ru			
stage	ar			
stage	hi			
stage	ja			
stage	zh			
stagger	fr	titubement	m	
stagger	de			
stagger	es			
stagger	it	movimento	m	
stagger	pt	caminhar de forma instável	m	
stagger	ru			
stagger	ar			
stagger	hi			
stagger	ja			
stagger	zh			
stagnation	fr	stagnation	f	
stagnation	de			
stagnation	es			
stagnation	it	stato	m	
stagnation	pt	estado de não fluir ou desenvolver	m	
stagnation	ru			
stagnation	ar			
stagnation	hi			
stagnation	ja			
stagnation	zh			
stain	fr	tache	f	
stain	de			
stain	es			
stain	it	segno	m	
stain	pt	mancha ou marca colorida	f	
stain	ru			
stain	ar			
stain	hi			
stain	ja			
stain	zh			
stair	fr	marche	f	
stair	de			
stair	es			
stair	it	stair	m	
stair	pt	um degrau em um lance de degraus	m	
stair	ru			
stair	ar			
stair	hi			
stair	ja			
stair	zh			
stake	fr	pieu	m	
stake	de			
stake	es			
stake	it	metallo	m	
stake	pt	poste de madeira pontiagudo	m	
stake	ru			
stake	ar			
stake	hi			
stake	ja			
stake	zh			
stalk	fr	tige	f	
stalk	de			
stalk	es			
stalk	it	principale	m	
stalk	pt	caule de planta	f	
stalk	ru			
stalk	ar			
stalk	hi			
stalk	ja			
stalk	zh			
stall	fr	étal	m	
stall	de			
stall	es			
stall	it	merci	f	
stall	pt	compartimento para animal	m	
stall	ru			
stall	ar			
stall	hi			
stall	ja			
stall	zh			
stamp	fr	timbre	m	
stamp	de			
stamp	es			
stamp	it	pezzo	m	
stamp	pt	selo postal	m	
stamp	ru			
stamp	ar			
stamp	hi			
stamp	ja			
stamp	zh			
stand	fr	stand	m	
stand	de			
stand	es			
stand	it	questione	f	
stand	pt	ficar ereto	m	
stand	ru			
stand	ar			
stand	hi			
stand	ja			
stand	zh			
standing	fr	position	f	
standing	de			
standing	es			
standing	it	standing	m	
standing	pt	posição social	m	
standing	ru			
standing	ar			
standing	hi			
standing	ja			
standing	zh			
star	fr	étoile	f	
star	de			
star	es			
star	it	punto	m	
star	pt	corpo celeste	m	
star	ru			
star	ar			
star	hi			
star	ja			
star	zh			
starch	fr	amidon	m	
starch	de			
starch	es			
starch	it	bianco	m	
starch	pt	carboidrato em plantas	m	
starch	ru			
starch	ar			
starch	hi			
starch	ja			
starch	zh			
start	fr	début	m	
start	de			
start	es			
start	it	punto	m	
start	pt	início	m	
start	ru			
start	ar			
start	hi			
start	ja			
start	zh			
start-up	fr	start-up	f	
start-up	de			
start-up	es			
start-up	it	affari	m	
start-up	pt	novo empreendimento comercial	m	
start-up	ru			
start-up	ar			
start-up	hi			
start-up	ja			
start-up	zh			
starvation	fr	famine	f	
starvation	de			
starvation	es			
starvation	it	sofferenza	f	
starvation	pt	fome extrema	f	
starvation	ru			
starvation	ar			
starvation	hi			
starvation	ja			
starvation	zh			
state	fr	état	m	
state	de			
state	es			
state	it	attività	f	
state	pt	estado	m	
state	ru			
state	ar			
state	hi			
state	ja			
state	zh			
statement	fr	déclaration	f	
statement	de			
statement	es			
statement	it	espressione	f	
statement	pt	declaração	f	
statement	ru			
statement	ar			
statement	hi			
statement	ja			
statement	zh			
station	fr	station	f	
station	de			
station	es			
station	it	luogo	m	
station	pt	parada	f	
station	ru			
station	ar			
station	hi			
station	ja			
station	zh			
statistics	fr	statistiques	f	
statistics	de			
statistics	es			
statistics	it	pratica	f	
statistics	pt	coleta de dados numéricos	m	
statistics	ru			
statistics	ar			
statistics	hi			
statistics	ja			
statistics	zh			
statue	fr	statue	f	
statue	de			
statue	es			
statue	it	lancio	m	
statue	pt	figura esculpida ou moldada	f	
statue	ru			
statue	ar			
statue	hi			
statue	ja			
statue	zh			
status	fr	statut	m	
status	de			
status	es			
status	it	status	m	
status	pt	posição	f	
status	ru			
status	ar			
status	hi			
status	ja			
status	zh			
stay	fr	séjour	m	
stay	de			
stay	es			
stay	it	periodo	m	
stay	pt	permanecer	m	
stay	ru			
stay	ar			
stay	hi			
stay	ja			
stay	zh			
steak	fr	steak	m	
steak	de			
steak	es			
steak	it	carne	f	
steak	pt	fatia de carne ou peixe	m	
steak	ru			
steak	ar			
steak	hi			
steak	ja			
steak	zh			
steal	fr	vol	m	
steal	de			
steal	es			
steal	it	steal	m	
steal	pt	tomar ilegalmente	m	
steal	ru			
steal	ar			
steal	hi			
steal	ja			
steal	zh			
steam	fr	vapeur	f	
steam	de			
steam	es			
steam	it	vapore	m	
steam	pt	vapor de água	f	
steam	ru			
steam	ar			
steam	hi			
steam	ja			
steam	zh			
steep	fr	pente	f	
steep	de			
steep	es			
steep	it	montagna	f	
steep	pt	ter declive acentuado	m	
steep	ru			
steep	ar			
steep	hi			
steep	ja			
steep	zh			
stem	fr	tige	f	
stem	de			
stem	es			
stem	it	principale	m	
stem	pt	caule de planta	f	
stem	ru			
stem	ar			
stem	hi			
stem	ja			
stem	zh			
step	fr	pas	m	
step	de			
step	es			
step	it	atto	m	
step	pt	passo	m	
step	ru			
step	ar			
step	hi			
step	ja			
step	zh			
stereo	fr	stéréo	f	
stereo	de			
stereo	es			
stereo	it	suono	m	
stereo	pt	sistema de som com dois canais	m	
stereo	ru			
stereo	ar			
stereo	hi			
stereo	ja			
stereo	zh			
stew	fr	ragoût	m	
stew	de			
stew	es			
stew	it	piatto	m	
stew	pt	prato de carne e legumes	m	
stew	ru			
stew	ar			
stew	hi			
stew	ja			
stew	zh			
stick	fr	bâton	m	
stick	de			
stick	es			
stick	it	pezzo	m	
stick	pt	vara	f	
stick	ru			
stick	ar			
stick	hi			
stick	ja			
stick	zh			
stigma	fr	stigmate	m	
stigma	de			
stigma	es			
stigma	it	segno	m	
stigma	pt	marca de desgraça	f	
stigma	ru			
stigma	ar			
stigma	hi			
stigma	ja			
stigma	zh			
still	fr	calme	m	
still	de			
still	es			
still	it	silenzio	m	
still	pt	quietude	f	
still	ru			
still	ar			
still	hi			
still	ja			
still	zh			
stink	fr	puanteur	f	
stink	de			
stink	es			
stink	it	odore	m	
stink	pt	mau cheiro	m	
stink	ru			
stink	ar			
stink	hi			
stink	ja			
stink	zh			
stint	fr	période	f	
stint	de			
stint	es			
stint	it	periodo	m	
stint	pt	período de trabalho	m	
stint	ru			
stint	ar			
stint	hi			
stint	ja			
stint	zh			
stir	fr	remous	m	
stir	de			
stir	es			
stir	it	movimento	m	
stir	pt	misturar movendo	m	
stir	ru			
stir	ar			
stir	hi			
stir	ja			
stir	zh			
stitch	fr	point	m	
stitch	de			
stitch	es			
stitch	it	anello	m	
stitch	pt	laço único de linha	f	
stitch	ru			
stitch	ar			
stitch	hi			
stitch	ja			
stitch	zh			
stock	fr	stock	m	
stock	de			
stock	es			
stock	it	merci	f	
stock	pt	fornecimento	m	
stock	ru			
stock	ar			
stock	hi			
stock	ja			
stock	zh			
stockbroker	fr	courtier	m	
stockbroker	de			
stockbroker	es			
stockbroker	it	stockbroker	m	
stockbroker	pt	pessoa que compra e vende ações	m	
stockbroker	ru			
stockbroker	ar			
stockbroker	hi			
stockbroker	ja			
stockbroker	zh			
stockholder	fr	actionnaire	m	
stockholder	de			
stockholder	es			
stockholder	it	proprietario	m	
stockholder	pt	pessoa que possui ações em empresa	f	
stockholder	ru			
stockholder	ar			
stockholder	hi			
stockholder	ja			
stockholder	zh			
stocking	fr	bas	m	
stocking	de			
stocking	es			
stocking	it	piede	m	
stocking	pt	cobertura de perna justa	f	
stocking	ru			
stocking	ar			
stocking	hi			
stocking	ja			
stocking	zh			
stomach	fr	estomac	m	
stomach	de			
stomach	es			
stomach	it	organo	m	
stomach	pt	órgão	m	
stomach	ru			
stomach	ar			
stomach	hi			
stomach	ja			
stomach	zh			
stomachache	fr	mal	m	
stomachache	de			
stomachache	es			
stomachache	it	dolore	m	
stomachache	pt	dor de estômago	m	
stomachache	ru			
stomachache	ar			
stomachache	hi			
stomachache	ja			
stomachache	zh			
stone	fr	pierre	f	
stone	de			
stone	es			
stone	it	pezzo	m	
stone	pt	rocha	f	
stone	ru			
stone	ar			
stone	hi			
stone	ja			
stone	zh			
Stonehenge	fr	Stonehenge	m	
Stonehenge	de			
Stonehenge	es			
Stonehenge	it	monumento	m	
Stonehenge	pt	Stonehenge	m	
Stonehenge	ru			
Stonehenge	ar			
Stonehenge	hi			
Stonehenge	ja			
Stonehenge	zh			
stool	fr			
stool	de			
stool	es			
stool	it	sedile	m	
stool	pt	assento sem encosto	m	
stool	ru			
stool	ar			
stool	hi			
stool	ja			
stool	zh			
stoop	fr			
stoop	de			
stoop	es			
stoop	it	davanti	m	
stoop	pt	curvar-se para frente	m	
stoop	ru			
stoop	ar			
stoop	hi			
stoop	ja			
stoop	zh			
stop	fr			
stop	de			
stop	es			
stop	it	movimento	m	
stop	pt	parada	f	
stop	ru			
stop	ar			
stop	hi			
stop	ja			
stop	zh			
storage	fr			
storage	de			
storage	es			
storage	it	contabilità	f	
storage	pt	armazenamento	m	
storage	ru			
storage	ar			
storage	hi			
storage	ja			
storage	zh			
store	fr			
store	de			
store	es			
store	it	quantità	f	
store	pt	loja	f	
store	ru			
store	ar			
store	hi			
store	ja			
store	zh			
storm	fr			
storm	de			
storm	es			
storm	it	disturbo	m	
storm	pt	tempo	m	
storm	ru			
storm	ar			
storm	hi			
storm	ja			
storm	zh			
story	fr			
story	de			
story	es			
story	it	intrattenimento	m	
story	pt	história	f	
story	ru			
story	ar			
story	hi			
story	ja			
story	zh			
straight	fr			
straight	de			
straight	es			
straight	it	parte	f	
straight	pt	linha reta	f	
straight	ru			
straight	ar			
straight	hi			
straight	ja			
straight	zh			
strain	fr			
strain	de			
strain	es			
strain	it	forza	f	
strain	pt	pressão ou tensão	f	
strain	ru			
strain	ar			
strain	hi			
strain	ja			
strain	zh			
strait	fr			
strait	de			
strait	es			
strait	it	passaggio	m	
strait	pt	passagem de água estreita	f	
strait	ru			
strait	ar			
strait	hi			
strait	ja			
strait	zh			
stranger	fr			
stranger	de			
stranger	es			
stranger	it	conoscente	m	
stranger	pt	pessoa desconhecida	f	
stranger	ru			
stranger	ar			
stranger	hi			
stranger	ja			
stranger	zh			
strap	fr			
strap	de			
strap	es			
strap	it	striscia	f	
strap	pt	tira de couro ou tecido	m	
strap	ru			
strap	ar			
strap	hi			
strap	ja			
strap	zh			
strategy	fr			
strategy	de			
strategy	es			
strategy	it	piano	m	
strategy	pt	plano	m	
strategy	ru			
strategy	ar			
strategy	hi			
strategy	ja			
strategy	zh			
straw	fr			
straw	de			
straw	es			
straw	it	materiale	m	
straw	pt	hastes secas de grãos	m	
straw	ru			
straw	ar			
straw	hi			
straw	ja			
straw	zh			
strawberry	fr			
strawberry	de			
strawberry	es			
strawberry	it	rosso	m	
strawberry	pt	fruta vermelha doce	m	
strawberry	ru			
strawberry	ar			
strawberry	hi			
strawberry	ja			
strawberry	zh			
stream	fr			
stream	de			
stream	es			
stream	it	fiume	m	
stream	pt	fluxo	m	
stream	ru			
stream	ar			
stream	hi			
stream	ja			
stream	zh			
street	fr			
street	de			
street	es			
street	it	strada	f	
street	pt	rua	f	
street	ru			
street	ar			
street	hi			
street	ja			
street	zh			
strength	fr			
strength	de			
strength	es			
strength	it	qualità	f	
strength	pt	poder	m	
strength	ru			
strength	ar			
strength	hi			
strength	ja			
strength	zh			
stress	fr			
stress	de			
stress	es			
stress	it	pressione	f	
stress	pt	pressão	f	
stress	ru			
stress	ar			
stress	hi			
stress	ja			
stress	zh			
stretch	fr			
stretch	de			
stretch	es			
stretch	it	atto	m	
stretch	pt	estender	m	
stretch	ru			
stretch	ar			
stretch	hi			
stretch	ja			
stretch	zh			
strife	fr			
strife	de			
strife	es			
strife	it	conflitto	m	
strife	pt	discordância raivosa	f	
strife	ru			
strife	ar			
strife	hi			
strife	ja			
strife	zh			
strike	fr			
strike	de			
strike	es			
strike	it	lavoro	m	
strike	pt	bater	m	
strike	ru			
strike	ar			
strike	hi			
strike	ja			
strike	zh			
striker	fr			
striker	de			
striker	es			
striker	it	dipendente	m	
striker	pt	pessoa em greve	m	
striker	ru			
striker	ar			
striker	hi			
striker	ja			
striker	zh			
string	fr			
string	de			
string	es			
string	it	materiale	m	
string	pt	corda	f	
string	ru			
string	ar			
string	hi			
string	ja			
string	zh			
stroke	fr			
stroke	de			
stroke	es			
stroke	it	atto	m	
stroke	pt	movimento único	m	
stroke	ru			
stroke	ar			
stroke	hi			
stroke	ja			
stroke	zh			
structure	fr			
structure	de			
structure	es			
structure	it	disposizione	f	
structure	pt	prédio	m	
structure	ru			
structure	ar			
structure	hi			
structure	ja			
structure	zh			
student	fr			
student	de			
student	es			
student	it	conoscente	m	
student	pt	estudante	m	
student	ru			
student	ar			
student	hi			
student	ja			
student	zh			
studio	fr			
studio	de			
studio	es			
studio	it	alloggio	m	
studio	pt	local de trabalho	m	
studio	ru			
studio	ar			
studio	hi			
studio	ja			
studio	zh			
study	fr			
study	de			
study	es			
study	it	tempo	m	
study	pt	aprendizagem	f	
study	ru			
study	ar			
study	hi			
study	ja			
study	zh			
stump	fr			
stump	de			
stump	es			
stump	it	fondo	m	
stump	pt	parte restante da árvore	m	
stump	ru			
stump	ar			
stump	hi			
stump	ja			
stump	zh			
stupidity	fr			
stupidity	de			
stupidity	es			
stupidity	it	comportamento	m	
stupidity	pt	falta de inteligência	f	
stupidity	ru			
stupidity	ar			
stupidity	hi			
stupidity	ja			
stupidity	zh			
style	fr			
style	de			
style	es			
style	it	modo	m	
style	pt	maneira	f	
style	ru			
style	ar			
style	hi			
style	ja			
style	zh			
subconscious	fr			
subconscious	de			
subconscious	es			
subconscious	it	parte	f	
subconscious	pt	consciência abaixo da consciência	f	
subconscious	ru			
subconscious	ar			
subconscious	hi			
subconscious	ja			
subconscious	zh			
subdivision	fr			
subdivision	de			
subdivision	es			
subdivision	it	contabilità	f	
subdivision	pt	divisão em partes menores	m	
subdivision	ru			
subdivision	ar			
subdivision	hi			
subdivision	ja			
subdivision	zh			
subject	fr			
subject	de			
subject	es			
subject	it	conoscente	m	
subject	pt	assunto	m	
subject	ru			
subject	ar			
subject	hi			
subject	ja			
subject	zh			
submission	fr			
submission	de			
submission	es			
submission	it	contabilità	f	
submission	pt	ato de ceder	m	
submission	ru			
submission	ar			
submission	hi			
submission	ja			
submission	zh			
subscription	fr			
subscription	de			
subscription	es			
subscription	it	contabilità	f	
subscription	pt	pagamento regular por serviço	m	
subscription	ru			
subscription	ar			
subscription	hi			
subscription	ja			
subscription	zh			
subsidiary	fr			
subsidiary	de			
subsidiary	es			
subsidiary	it	compagnia	f	
subsidiary	pt	empresa pertencente a outra	f	
subsidiary	ru			
subsidiary	ar			
subsidiary	hi			
subsidiary	ja			
subsidiary	zh			
subsidy	fr			
subsidy	de			
subsidy	es			
subsidy	it	somma	f	
subsidy	pt	assistência financeira	f	
subsidy	ru			
subsidy	ar			
subsidy	hi			
subsidy	ja			
subsidy	zh			
substance	fr			
substance	de			
substance	es			
substance	it	tipo	m	
substance	pt	material	m	
substance	ru			
substance	ar			
substance	hi			
substance	ja			
substance	zh			
subtlety	fr			
subtlety	de			
subtlety	es			
subtlety	it	qualità	f	
subtlety	pt	qualidade de ser sutil	m	
subtlety	ru			
subtlety	ar			
subtlety	hi			
subtlety	ja			
subtlety	zh			
suburb	fr			
suburb	de			
suburb	es			
suburb	it	suburb	m	
suburb	pt	área residencial fora do centro da cidade	f	
suburb	ru			
suburb	ar			
suburb	hi			
suburb	ja			
suburb	zh			
success	fr			
success	de			
success	es			
success	it	scopo	m	
success	pt	conquista	f	
success	ru			
success	ar			
success	hi			
success	ja			
success	zh			
succession	fr			
succession	de			
succession	es			
succession	it	numero	m	
succession	pt	processo de seguir em ordem	m	
succession	ru			
succession	ar			
succession	hi			
succession	ja			
succession	zh			
suck	fr			
suck	de			
suck	es			
suck	it	atto	m	
suck	pt	aspiração por sucção	f	
suck	ru			
suck	ar			
suck	hi			
suck	ja			
suck	zh			
sucker	fr			
sucker	de			
sucker	es			
sucker	it	conoscente	m	
sucker	pt	pessoa facilmente enganada	f	
sucker	ru			
sucker	ar			
sucker	hi			
sucker	ja			
sucker	zh			
sue	fr			
sue	de			
sue	es			
sue	it	atto	m	
sue	pt	tomar ação legal	m	
sue	ru			
sue	ar			
sue	hi			
sue	ja			
sue	zh			
sufficiency	fr			
sufficiency	de			
sufficiency	es			
sufficiency	it	attività	f	
sufficiency	pt	quantidade adequada	f	
sufficiency	ru			
sufficiency	ar			
sufficiency	hi			
sufficiency	ja			
sufficiency	zh			
sugar	fr			
sugar	de			
sugar	es			
sugar	it	acido	m	
sugar	pt	adoante	m	
sugar	ru			
sugar	ar			
sugar	hi			
sugar	ja			
sugar	zh			
suggestion	fr			
suggestion	de			
suggestion	es			
suggestion	it	idea	f	
suggestion	pt	proposta	f	
suggestion	ru			
suggestion	ar			
suggestion	hi			
suggestion	ja			
suggestion	zh			
suicide	fr			
suicide	de			
suicide	es			
suicide	it	contabilità	f	
suicide	pt	ato de se matar	m	
suicide	ru			
suicide	ar			
suicide	hi			
suicide	ja			
suicide	zh			
suit	fr			
suit	de			
suit	es			
suit	it	suit	m	
suit	pt	terno	m	
suit	ru			
suit	ar			
suit	hi			
suit	ja			
suit	zh			
sukiyaki	fr			
sukiyaki	de			
sukiyaki	es			
sukiyaki	it	piatto	m	
sukiyaki	pt	prato japonês de carne e legumes	m	
sukiyaki	ru			
sukiyaki	ar			
sukiyaki	hi			
sukiyaki	ja			
sukiyaki	zh			
sulfur	fr			
sulfur	de			
sulfur	es			
sulfur	it	elemento	m	
sulfur	pt	elemento químico	m	
sulfur	ru			
sulfur	ar			
sulfur	hi			
sulfur	ja			
sulfur	zh			
sultan	fr			
sultan	de			
sultan	es			
sultan	it	sultan	m	
sultan	pt	governante muçulmano	m	
sultan	ru			
sultan	ar			
sultan	hi			
sultan	ja			
sultan	zh			
sum	fr			
sum	de			
sum	es			
sum	it	ammontare	m	
sum	pt	quantidade total	m	
sum	ru			
sum	ar			
sum	hi			
sum	ja			
sum	zh			
summary	fr			
summary	de			
summary	es			
summary	it	ammissione	f	
summary	pt	declaração breve dos pontos principais	m	
summary	ru			
summary	ar			
summary	hi			
summary	ja			
summary	zh			
summer	fr			
summer	de			
summer	es			
summer	it	stagione	f	
summer	pt	estacção quente	m	
summer	ru			
summer	ar			
summer	hi			
summer	ja			
summer	zh			
summertime	fr			
summertime	de			
summertime	es			
summertime	it	stagione	f	
summertime	pt	estacção de verão	m	
summertime	ru			
summertime	ar			
summertime	hi			
summertime	ja			
summertime	zh			
summit	fr			
summit	de			
summit	es			
summit	it	punto	m	
summit	pt	ponto mais alto	m	
summit	ru			
summit	ar			
summit	hi			
summit	ja			
summit	zh			
sun	fr			
sun	de			
sun	es			
sun	it	stella	f	
sun	pt	estrela	f	
sun	ru			
sun	ar			
sun	hi			
sun	ja			
sun	zh			
sunburn	fr			
sunburn	de			
sunburn	es			
sunburn	it	pelle	f	
sunburn	pt	dano à pele por exposição ao sol	m	
sunburn	ru			
sunburn	ar			
sunburn	hi			
sunburn	ja			
sunburn	zh			
Sunday	fr			
Sunday	de			
Sunday	es			
Sunday	it	giorno	m	
Sunday	pt	primeiro dia da semana	f	
Sunday	ru			
Sunday	ar			
Sunday	hi			
Sunday	ja			
Sunday	zh			
sunflower	fr			
sunflower	de			
sunflower	es			
sunflower	it	nord	m	
sunflower	pt	grande flor amarela	f	
sunflower	ru			
sunflower	ar			
sunflower	hi			
sunflower	ja			
sunflower	zh			
sunlight	fr			
sunlight	de			
sunlight	es			
sunlight	it	luce	f	
sunlight	pt	luz do sol	m	
sunlight	ru			
sunlight	ar			
sunlight	hi			
sunlight	ja			
sunlight	zh			
sunrise	fr			
sunrise	de			
sunrise	es			
sunrise	it	tempo	m	
sunrise	pt	sol aparecendo acima do horizonte	m	
sunrise	ru			
sunrise	ar			
sunrise	hi			
sunrise	ja			
sunrise	zh			
sunset	fr			
sunset	de			
sunset	es			
sunset	it	tempo	m	
sunset	pt	sol desaparecendo abaixo do horizonte	m	
sunset	ru			
sunset	ar			
sunset	hi			
sunset	ja			
sunset	zh			
sunshine	fr			
sunshine	de			
sunshine	es			
sunshine	it	area	f	
sunshine	pt	luz solar direta	f	
sunshine	ru			
sunshine	ar			
sunshine	hi			
sunshine	ja			
sunshine	zh			
superconductor	fr			
superconductor	de			
superconductor	es			
superconductor	it	acido	m	
superconductor	pt	material sem resistência elétrica	f	
superconductor	ru			
superconductor	ar			
superconductor	hi			
superconductor	ja			
superconductor	zh			
superior	fr			
superior	de			
superior	es			
superior	it	conoscente	m	
superior	pt	mais alto em posição	f	
superior	ru			
superior	ar			
superior	hi			
superior	ja			
superior	zh			
supermarket	fr			
supermarket	de			
supermarket	es			
supermarket	it	negozio	m	
supermarket	pt	grande loja de mantimentos self-service	f	
supermarket	ru			
supermarket	ar			
supermarket	hi			
supermarket	ja			
supermarket	zh			
supernova	fr			
supernova	de			
supernova	es			
supernova	it	stella	f	
supernova	pt	estrela explodindo	m	
supernova	ru			
supernova	ar			
supernova	hi			
supernova	ja			
supernova	zh			
superpower	fr			
superpower	de			
superpower	es			
superpower	it	superpower	m	
superpower	pt	nação dominante	m	
superpower	ru			
superpower	ar			
superpower	hi			
superpower	ja			
superpower	zh			
supervision	fr			
supervision	de			
supervision	es			
supervision	it	contabilità	f	
supervision	pt	ato de supervisionar	m	
supervision	ru			
supervision	ar			
supervision	hi			
supervision	ja			
supervision	zh			
supervisor	fr			
supervisor	de			
supervisor	es			
supervisor	it	conoscente	m	
supervisor	pt	pessoa que supervisiona trabalho	m	
